,noise,dxdt,test_mse,correlation
403,0.1,1.717383468274741e-07,0.044553148188745596,0.8897607582378443
404,0.1,8.960228000393784e-05,0.04318095543737099,0.8680128574436974
405,0.1,1.340171795350713e-06,0.04508784323976991,0.8783327673005877
406,0.1,1.0074658479906087e-07,0.04176516250036956,0.8740742888003332
407,0.1,4.0767690147719516e-05,0.10102823865295636,0.7143409422954571
408,0.1,2.105134273296098e-05,0.0760476966373818,0.7979564889986498
409,0.1,1.3111771076338903e-07,0.034731531537715105,0.9145325048781731
410,0.1,1.150338306081974e-06,0.03777557584282269,0.8661427628661703
411,0.1,1.7132216631075865e-05,0.0458141920959495,0.8719868510395602
412,0.1,0.00012658522212367232,0.0484411075795496,0.8764134909939234
413,0.1,1.3358904381924487e-06,0.03982729404327496,0.8827159196016907
414,0.1,2.11880129912251e-06,0.060718687955139045,0.8115172360336439
415,0.1,1.3299005433852636e-07,0.07692016017568357,0.8078893612765714
416,0.1,4.483257973269482e-07,0.029228983191046887,0.9282554778312514
417,0.1,3.5774120620515603e-06,0.0474569794989052,0.8868502608598487
418,0.1,3.094871149307689e-05,0.0797157525980055,0.8017529027160841
419,0.1,8.449598633396453e-05,0.048494432831590564,0.8462514879927223
420,0.1,2.84379868999407e-05,0.10749125949772594,0.6999325074264142
421,0.1,1.840029124868386e-05,0.036124003606549326,0.8846507550193397
422,0.1,2.5279324667223783e-05,0.040376706203008955,0.8716001519916526
423,0.1,7.801846909967803e-08,0.042585812448598735,0.8865561068436436
424,0.1,,,
425,0.1,1.1348701058353297e-06,0.03736272003674558,0.8891408000277866
426,0.1,9.271323602405328e-06,0.02783700929348352,0.9337624722792807
427,0.1,8.785182697666326e-08,0.11860966032799165,0.6656136716278194
428,0.1,1.2431838640939422e-07,0.05083569650918961,0.8644525192438168
429,0.1,5.928853430397928e-08,0.04412529401801661,0.8406965861534194
430,0.1,3.351284734583329e-08,0.151188519968172,0.582947902226254
431,0.1,1.1514595434466079e-07,0.02985061371234181,0.9321162214647652
432,0.1,4.270150884493811e-06,0.03782728799319615,0.9270691360973355
433,0.1,2.7400232882820753e-05,0.056498645140875214,0.8379434647008818
434,0.1,2.6399809015419658e-06,0.04265538269580699,0.8644545930440819
435,0.1,4.144790544723209e-07,0.0348151720502945,0.9188289356321339
436,0.1,8.694765182488376e-05,0.0812536999376306,0.7748994104697497
437,0.1,7.743492414116959e-06,0.06880821974437111,0.7671126122794224
438,0.1,7.381754221291654e-07,0.03620766021583239,0.886617726171757
439,0.1,8.335240086184521e-05,0.061226697782247326,0.8333696024943953
440,0.1,8.222529735143503e-08,0.0491649098988801,0.8813105648207884
441,0.1,1.5488078213932613e-06,0.049143646658433765,0.8397977475679049
442,0.1,0.00020243075767324768,0.060592700351157124,0.8237066884427201
443,0.1,9.312879710992339e-08,0.03641348757270386,0.900607976574793
444,0.1,1.7579771831871646e-07,0.03801847243319377,0.9147999814600907
445,0.1,1.4850741843452846e-07,0.03447396948214886,0.911661805924598
446,0.1,7.976489385822674e-05,0.06415328505901513,0.8047979295332685
447,0.1,0.00015222968509447628,0.07917749946139634,0.785973008042185
448,0.1,1.0201008273102404e-05,0.05116674051899704,0.8764990109096807
449,0.1,5.9486863098950865e-06,0.06305075726547697,0.8026747707883303
450,0.1,2.1731343251183207e-06,0.055380963573966636,0.8389192058117525
451,0.1,1.675453417477872e-05,0.04392971574231664,0.887773687980861
452,0.1,2.1228307545374062e-07,0.06039540249913942,0.8364076389541776
453,0.1,2.5227892710848394e-05,0.10169616449159369,0.6965402693577879
454,0.1,7.116535298037701e-07,0.14001737463906538,0.6599426456027813
455,0.1,2.884316666310424e-07,0.04402918245827787,0.8202581887590773
456,0.1,2.72685168136555e-07,0.03911008493763135,0.8657270708059593
457,0.1,5.320343445300348e-07,0.04377117560634,0.8965094437001621
458,0.1,5.139312055633404e-07,0.03943681221350826,0.8621900559006094
459,0.1,1.7038081582885257e-06,0.1115936195961121,0.7183974671083904
460,0.1,1.7701261947594406e-05,0.0783058229167286,0.7566205120161006
461,0.1,1.0975677244580424e-07,0.029937369684577043,0.9146015240941096
462,0.1,8.160931634989794e-06,0.035853757210864624,0.9059804612880941
463,0.1,9.195579263505341e-06,0.05500171183151416,0.8697718281511673
464,0.1,3.2542214014508554e-06,0.048780065591800155,0.876604629595648
465,0.1,,,
466,0.1,3.2966475570471115e-06,0.05819988157711291,0.8635254603555554
467,0.1,1.761344654914413e-07,0.036268328384767845,0.894103617823217
468,0.1,2.5218017044133244e-07,0.045658548328217335,0.8698370547518566
469,0.1,1.8520198648889756e-05,0.06988211381879848,0.7938299918740398
470,0.1,2.244082947560496e-07,0.04641680953055694,0.8598319154318355
471,0.1,6.636745065088045e-06,0.04804459953426619,0.8959217913875108
472,0.1,9.16794364985006e-06,0.07531854844618309,0.7798193517942634
473,0.1,3.715578682519134e-07,0.02993657066285829,0.9227208133122736
474,0.1,9.738946045526439e-06,0.06059458259848364,0.8507789312048092
475,0.1,2.6582472792665917e-06,0.030351288585240273,0.9117180509508204
476,0.2,1.0383048764247362e-05,0.04252562457740198,0.8729710293306503
477,0.2,3.7343726597370854e-07,0.05162668600622199,0.8649097147412546
478,0.2,6.221049984985662e-06,0.058782033180225325,0.8276464135663256
479,0.2,1.7314598751456942e-06,0.049695791926589274,0.8638803650542786
480,0.2,8.468640082314944e-07,0.0506761957262274,0.8694449745026817
481,0.2,0.00040821104155442663,0.03836910610932549,0.8873653838754038
482,0.2,0.00012921243023851514,0.04302040048600312,0.8886435774715619
483,0.2,5.816038682953351e-07,0.045125272019585785,0.8757369929851966
484,0.2,8.15420428190044e-08,0.03487077909173774,0.9098207551684323
485,0.2,2.6211703345946293e-08,0.16625357170904986,0.5280440647116995
486,0.2,3.828470159873579e-06,0.07748898790907639,0.7715307948166436
487,0.2,3.59099040165924e-07,0.0670568364993712,0.8269170578299148
488,0.2,5.292476582829494e-07,0.03720583734904594,0.9032636763430004
489,0.2,1.5826825388362288e-07,0.05620298768232182,0.8485149880628284
490,0.2,8.247039413243172e-08,0.04516976411566427,0.8889306075447903
491,0.2,2.0880099307416142e-05,0.054837526827778336,0.8318196872029245
492,0.2,1.698722753319815e-07,0.036659358060706186,0.9103634437668631
493,0.2,0.0002359537342777165,0.03769547228885641,0.8949912291305114
494,0.2,7.661159716321231e-08,0.04374865974080388,0.8762527554296374
495,0.2,7.822434192495097e-07,0.05104230268128151,0.8622114073434363
496,0.2,1.114425765541705e-07,0.05805441167391154,0.8123786468907528
497,0.2,1.0615255802862263e-07,0.07242367368196286,0.7796450267336821
498,0.2,8.694226772764551e-08,0.04663671135289427,0.8857057639987828
499,0.2,1.4375847875549025e-06,0.03874982229151009,0.9137040571058579
500,0.2,4.066789090872396e-05,0.07352121052893938,0.7743494674636429
501,0.2,7.334752948115332e-08,0.03287893854703467,0.9213735209167816
502,0.2,0.0003645474323616331,0.09838481727422338,0.7064157430471286
503,0.2,3.9020060265904023e-07,0.06804443873742169,0.8372299378176821
504,0.2,1.3308226821215134e-06,0.037452354269024754,0.9006612202996668
505,0.2,7.496463776211117e-07,0.04835340492632375,0.8669309200339272
506,0.2,5.4653876115705795e-06,0.03246646000112015,0.9072668080669241
507,0.2,4.4816698771698766e-07,0.044420430428107775,0.8893466187754367
508,0.2,1.2777163209315375e-07,0.06444835809267835,0.8743476071293256
509,0.2,6.195921545307312e-07,0.0638036673522138,0.7903571052076515
510,0.2,0.00017959957997259308,0.06398241462036289,0.8328811746396771
511,0.2,9.417899405483202e-08,0.05034355611837347,0.878289705288732
512,0.2,2.4541226614219575e-07,0.03625319668446253,0.89765174866869
513,0.2,4.600099972066486e-06,0.03381647911032202,0.9192483310766428
514,0.2,1.6388567590569145e-06,0.04852268222548172,0.877416471244582
515,0.2,,,
516,0.2,9.73032819372247e-07,0.08754265712514472,0.7550531476634111
517,0.2,2.876490454027307e-05,0.048396902288575516,0.8549532157804947
518,0.2,8.138078799241016e-06,0.061064235002702985,0.8212723433513803
519,0.2,7.448885228283632e-08,0.047123269658676616,0.8875364650371207
520,0.2,2.191544296616752e-05,0.05115718997761469,0.8762795408339098
521,0.2,7.863434226813052e-05,0.12359383451905612,0.6836155770137148
522,0.2,3.817041741690854e-07,0.05066258347642021,0.8675606864598806
523,0.2,7.302678140238183e-08,0.045406949311937464,0.886433928208391
524,0.2,2.080108368495094e-05,0.06716677218270299,0.8496278371897812
525,0.2,1.8318902097679003e-06,0.04008089834960087,0.8907275033065712
526,0.2,1.9272968935332194e-07,0.029408927262480206,0.9170529108821628
527,0.2,1.7039366844623077e-07,0.028884117417559065,0.9162122190822304
528,0.2,3.807011817974436e-07,0.07618713887774223,0.8189867661956105
529,0.2,1.5188684934088807e-06,0.03642327779522269,0.8947744082445409
530,0.2,3.83659370611287e-07,0.0366435118674568,0.8984082663060455
531,0.2,0.00011594484718400314,0.12310687268703106,0.6671169602457093
532,0.2,,,
533,0.2,8.143851099331792e-08,0.05555765324350101,0.8353295892374013
534,0.2,8.111063803589278e-05,0.03466257772847048,0.9051552439641203
535,0.2,0.00038058781360783507,0.06787763794904973,0.8351933879339338
536,0.2,6.009091019881925e-08,0.05521220683691454,0.8337134508713394
537,0.2,6.661336897381297e-06,0.06303855989605697,0.8265047937590636
538,0.2,1.0041092304046614e-06,0.04487425750312251,0.8741405211621824
539,0.2,7.794764895408197e-08,0.039620991985451874,0.9160678826692261
540,0.2,8.079302484806945e-06,0.06428901667292262,0.8419173858744273
541,0.2,2.7521059073014783e-06,0.07884449808577712,0.8028790333874878
542,0.2,6.181919720040707e-05,0.1039610768180771,0.7270020488543545
543,0.2,5.0639614028166995e-06,0.04004544137487928,0.894446484065784
544,0.2,0.00010008639659610988,0.0680397108368946,0.8118516550077388
545,0.2,2.024417955834155e-06,0.03545623283855665,0.8857394541884083
546,0.2,2.740152279603146e-06,0.060074093115034796,0.8532590179541016
547,0.2,3.930744806372316e-06,0.055908871645279176,0.8285172903769762
548,0.2,0.00026304484987686375,0.061219129008514554,0.80201857841866
549,0.2,0.00025566374514507563,0.10589614904848078,0.6541152811299527
550,0.2,2.8172966523524153e-05,0.0716878861254516,0.823520628779069
551,0.2,8.416692687224885e-05,0.12184294630337647,0.60583158920956
552,0.2,6.792263791523207e-06,0.0794703348627854,0.7689913707441414
553,0.2,7.394049130049616e-06,0.06598952691569232,0.841386471091997
554,0.2,9.196753017906955e-07,0.04721493551833668,0.8753887531062631
555,0.2,4.780719452576021e-07,0.08929129045254047,0.6939556925188867
556,0.2,1.1582360616446175e-06,0.037470457717773284,0.8934671362773479
557,0.2,7.63316240462373e-06,0.03944732816535412,0.8978860097976699
558,0.2,4.075276326218323e-06,0.03080387813995952,0.8987591960232927
559,0.2,4.106345715426591e-07,0.05633335256379058,0.8278541708332348
560,0.2,1.1624894780911932e-05,0.04370283700202336,0.8511700872914906
561,0.2,1.927271641179773e-07,0.03896493892220594,0.9101190464899438
562,0.2,1.2090684550543747e-06,0.0553836970623493,0.831300673906631
563,0.2,8.256361613787703e-08,0.04705732266223748,0.8864319328681697
564,0.2,6.1171606334830835e-06,0.05050559815435299,0.8694040607933673
565,0.2,9.184821477666778e-05,0.05990652478418173,0.7984715986309878
566,0.2,0.0001362108608144658,0.04741609879401764,0.871821209297161
567,0.2,6.0312447160551045e-06,0.04889754609233806,0.8715569144484808
568,0.2,5.7364926676206976e-05,0.06345723855029203,0.8292280563853027
569,0.2,3.340588798891158e-07,0.03791795191495213,0.9066195377673332
570,0.2,5.882438488220423e-08,0.04787662220104969,0.8524301648822247
571,0.2,7.935598249172415e-07,0.03440127841264011,0.909335935995811
572,0.2,9.71309632136799e-08,0.05111930133237327,0.8438908460795695
573,0.2,3.925337205233486e-05,0.09681962913865075,0.7251820831938326
574,0.2,4.8853550012279056e-05,0.06922881183142271,0.817915670494221
575,0.2,1.0730911878984318e-06,0.03519602197280984,0.9124396639381018
576,0.2,2.077549068483229e-06,0.03404637836535988,0.8807408657314248
577,0.2,1.5594750510851193e-05,0.06461370143997637,0.8138786306133183
578,0.2,8.212725556388704e-08,0.042524624666004616,0.8901837412375307
579,0.2,3.045413225285799e-07,0.03856659256789562,0.8855427938660613
580,0.2,8.382458270530716e-06,0.0807118171276259,0.7422093355203122
581,0.2,1.445012525992347e-06,0.03978620605191623,0.9065998969346014
582,0.2,4.792525945710235e-07,0.04006553794363729,0.8994579909288903
583,0.2,3.311837737772903e-06,0.050361694338464436,0.8807966900390607
584,0.2,6.714790923281524e-05,0.10002447691285045,0.7424182405834973
585,0.2,3.580373893188378e-05,0.05723025293622326,0.8147971040008327
586,0.2,2.2906766521050123e-08,0.17677359612036034,0.4148689327562848
587,0.2,2.3635985043334007e-05,0.04728742312455254,0.845933189299812
588,0.2,5.928219958698035e-05,0.049637818818268065,0.8396480603062124
589,0.2,5.071547807329826e-06,0.07257120738665405,0.7961766617272004
590,0.2,3.057609210650504e-05,0.07746693790440169,0.744098431131653
591,0.2,3.299879238873666e-07,0.03162407981926573,0.9118736871198083
592,0.2,2.294923454177151e-06,0.029604770364908564,0.9288950059326653
593,0.2,8.592017043192323e-05,0.0562538054539866,0.8557583568534787
594,0.2,2.834662455575777e-06,0.05746808334937199,0.8447708986465351
595,0.2,2.104472605935258e-06,0.04251552057112558,0.8472138783328178
596,0.2,3.807438596830741e-08,0.15106465874798755,0.5734924160962462
597,0.2,1.6934378681212392e-07,0.03440291863865982,0.9216445952527995
598,0.2,1.5725384042619015e-06,0.05308659164892596,0.8954197729871142
599,0.2,3.0810956815898723e-07,0.05504417950206854,0.8416296552258967
600,0.2,8.502754300316997e-05,0.06359818500143188,0.790260149703151
601,0.2,9.526092682372312e-07,0.03764901279810325,0.9092400454278562
602,0.2,2.9792372564091265e-06,0.039461794699199124,0.8985434087223538
603,0.2,2.104084100366745e-06,0.032997898007918657,0.8953120477369351
604,0.2,0.0004961041533919059,0.04660643197877066,0.850775141710198
605,0.2,1.3218260261951784e-05,0.0601009288151148,0.8374976741080893
606,0.2,2.5484064305604887e-05,0.06198538306966419,0.8472985323937768
607,0.2,0.0002554449938350213,0.07246775192711023,0.7564767159546131
608,0.2,1.7879712684143718e-05,0.07142698842912595,0.7882522554890697
609,0.2,1.9485479875050343e-06,0.053194908822255436,0.8514382444778856
610,0.2,8.30080423166044e-08,0.04746103785550606,0.8932013002198704
611,0.2,1.3488710080657257e-06,0.04251632096500096,0.8901085325113595
612,0.2,2.2749754194963252e-05,0.042493820523218644,0.8802106596592638
613,0.2,8.343334411351824e-05,0.07440654950860225,0.7992884381210341
614,0.2,1.054772218356564e-07,0.046237109806393964,0.8895920773227181
615,0.2,7.737363418223892e-06,0.060665490711339885,0.811752879984933
616,0.2,1.2383505672010393e-05,0.032223268247616184,0.9084996019752121
617,0.2,1.0649576812357956e-05,0.04568541464332023,0.8824847724936682
618,0.2,1.8366848820941615e-05,0.07273910756330904,0.7986810319791394
619,0.2,6.071161006017354e-06,0.05089296791778728,0.8554621351743279
620,0.2,4.1202103682360846e-08,0.17414597196693232,0.5462214690188608
621,0.2,3.36915919647399e-07,0.039971633770350894,0.8398736663082844
622,0.2,1.133579366974672e-06,0.06127010222171139,0.7781255466939913
623,0.2,5.402856323870585e-05,0.11418567605089804,0.7000472945146484
624,0.2,1.9987490881922907e-06,0.02772701792418343,0.9051941585466553
625,0.2,1.0450003740309485e-06,0.06145252892698863,0.8537927183343824
626,0.2,6.372051867912004e-08,0.050536898107421326,0.8491610040396911
627,0.2,2.9544451805610166e-06,0.039585159509490236,0.8851037494915757
628,0.2,8.998859427913294e-07,0.056907573073687594,0.8471272001710121
629,0.2,5.624787260428427e-07,0.09558736244088972,0.7589942233557334
630,0.2,6.079407055729669e-06,0.11102527698544434,0.6937577124005743
631,0.2,5.484963208199004e-07,0.04563830201329475,0.871810777568159
632,0.2,3.519296214179317e-05,0.09421395367724224,0.77368116528588
633,0.2,8.287315294323008e-08,0.02982224914174638,0.9145025739721283
634,0.2,2.458029486387022e-07,0.04330345096801319,0.8772775716647597
635,0.2,1.0687655867555156e-05,0.08061645267956215,0.7554567861369244
636,0.2,3.999868365173912e-05,0.05133445058112924,0.8431022666176906
637,0.2,,,
638,0.2,3.2854946202746935e-07,0.05805071533707767,0.8723389420889337
639,0.2,1.126468430985576e-09,0.1936905694368258,0.16483640313903675
640,0.2,7.986198720340687e-08,0.035733580576645954,0.9069989199588088
641,0.2,4.366964091017377e-05,0.0715094403477483,0.823124751963027
642,0.2,6.057879433986251e-06,0.040596958497098115,0.879005270506996
643,0.5,6.729027461270503e-08,0.06065135243164228,0.815066887969758
644,0.5,1.5840996466084526e-08,0.18162248774436854,0.38648563659137525
645,0.5,8.12690421186828e-07,0.0682142198286895,0.7977686935759754
646,0.5,0.0003574439020250592,0.06352148857853578,0.8164317205382748
647,0.5,7.297480707856396e-06,0.06937166994823614,0.820333826116853
648,0.5,3.116549280846138e-07,0.05541438925094536,0.8461084291266149
649,0.5,2.9375408995376418e-05,0.15105080929106948,0.5715778224645425
650,0.5,2.477960647132769e-08,0.15118915162334634,0.459388838990598
651,0.5,8.31814412732338e-05,0.118346415639649,0.6674220412502616
652,0.5,6.457725262096393e-07,0.10327513991454275,0.6501655263438738
653,0.5,9.98411865067166e-07,0.0618778714443026,0.8480406968794624
654,0.5,1.6189343729902984e-05,0.06108078465086538,0.8275504106095186
655,0.5,4.444133035448564e-05,0.06540879805875356,0.813412369411298
656,0.5,8.671182739471879e-07,0.08116813860352678,0.7662769400604016
657,0.5,6.610103122394193e-08,0.06481564992273035,0.7978855113664354
658,0.5,4.52304655350655e-05,0.07582083373489729,0.7689101645602197
659,0.5,3.197188308810156e-05,0.10479033143731542,0.7162972743509872
660,0.5,4.025017022206218e-06,0.07439646117848231,0.8275063008886296
661,0.5,0.00012623626246116912,0.07086525986292974,0.7841377337699748
662,0.5,4.5710090430947363e-07,0.08243412993413038,0.7940238874689233
663,0.5,3.932800701713497e-06,0.0765371530442724,0.7856898214126015
664,0.5,6.704722243453819e-05,0.10894852875178483,0.7178820047107051
665,0.5,6.099891849709241e-06,0.07130101088259812,0.7983136715084156
666,0.5,7.450508985639744e-06,0.07308038991467415,0.7785233989050775
667,0.5,1.0174005188337628e-05,0.13077729621014067,0.703720816791794
668,0.5,5.692411031220975e-05,0.08093606278317222,0.7247888167257013
669,0.5,2.7466527622264228e-06,0.08603543097057306,0.7675082451011744
670,0.5,3.2928576300336307e-06,0.07405836946026657,0.8124411021459761
671,0.5,2.8295281870185814e-06,0.059381453189864465,0.8403561166935629
672,0.5,2.887625096824816e-06,0.06840640237701866,0.8465315638355304
673,0.5,6.0484050818235994e-06,0.07354842141004396,0.804311581033616
674,0.5,5.35837912751213e-05,0.06292479448914456,0.8528982952559179
675,0.5,3.652025460352762e-05,0.07938672420128981,0.7893401665107482
676,0.5,7.390630488007243e-05,0.07679587942990412,0.7599950936605441
677,0.5,1.0455156178677391e-05,0.07734021073085602,0.7698191450267194
678,0.5,2.907348331919144e-06,0.07383417939857656,0.8247104871177522
679,0.5,9.943556266943119e-05,0.0818707644908276,0.8037052024542661
680,0.5,2.2780528426984363e-06,0.08054532503537493,0.7798148278239022
681,0.5,4.001973034440333e-07,0.08626955014504831,0.7984874923307484
682,0.5,6.997179623481041e-08,0.06632742204114966,0.8093873201092605
683,0.5,7.82020991529197e-08,0.07090861458845892,0.795047476730101
684,0.5,1.7411629902688725e-05,0.09407322212572829,0.7574253082269815
685,0.5,2.7336755659115523e-05,0.07109613776023754,0.7793807718252479
686,0.5,2.8584451289126473e-05,0.08162300095900389,0.751023525026006
687,0.5,0.0009712724594705497,0.09020040336330874,0.756600887406111
688,0.5,5.614001130494325e-05,0.0982856894445676,0.7507350900888011
689,0.5,2.248277278611487e-06,0.062171056256578115,0.8054330677878336
690,0.5,9.287116027807165e-07,0.0778166129308825,0.7831951025496923
691,0.5,3.495387457777269e-06,0.07279117638249058,0.7817244290203347
692,0.5,3.808162331385221e-05,0.11208049058634362,0.7391672764988074
693,0.5,3.88369413607602e-06,0.07779519838635748,0.7940105922531935
694,0.5,1.57653034237569e-05,0.08662515915151615,0.7848781692850404
695,0.5,0.00013608764242765967,0.07692773529124759,0.7846165924963943
696,0.5,4.99834597530085e-06,0.08043423869092176,0.7745684709714442
697,0.5,4.059589921086058e-07,0.09285580977943264,0.779407361910551
698,0.5,5.601351377094859e-06,0.07106550672991888,0.7661849732364355
699,0.5,1.135692651723865e-05,0.08491987978127351,0.7905086605521454
700,0.5,3.5737339713427656e-05,0.10115855772851881,0.6725078868738649
701,0.5,1.903660287540638e-05,0.10371311036903652,0.6804393348097436
702,0.5,5.1679235095180705e-06,0.08776406933915644,0.7828730391814086
703,0.5,3.534586196130699e-06,0.07561678528668182,0.7959839945065199
704,0.5,5.17137126646274e-07,0.0605722392337318,0.8314017492863018
705,0.5,2.8877399850142896e-05,0.052443830015469886,0.8321602338282211
706,0.5,4.6017955113720544e-08,0.13876429893919426,0.4767620577181208
707,0.5,2.930639578969568e-06,0.05045569115124828,0.835853338569278
708,0.5,6.404032568109201e-06,0.07591506706927155,0.7587702302771092
709,0.5,6.169442704101283e-07,0.07234206086792715,0.8181582150825705
710,0.5,6.540748798858101e-05,0.06992244896797499,0.8191816996580683
711,0.5,1.457292734339202e-05,0.07592618771722066,0.7481891131412385
712,0.5,0.00025043889854546564,0.06297859253530858,0.8283479158964849
713,0.5,2.5393252378374184e-07,0.06914222315374849,0.8131685386844643
714,0.5,1.3158035482043377e-06,0.06194632362093379,0.806899096768176
715,0.5,3.298186542704918e-07,0.0734576748551561,0.7730794174725661
716,0.5,7.347213415110166e-08,0.09420858337892557,0.7309661686419744
717,0.5,5.6929127164843824e-05,0.08190382463978704,0.7826873375845198
718,0.5,1.9333757851987814e-06,0.06591715798835764,0.8185903806192174
719,0.5,1.345096575039499e-07,0.06381016253011897,0.8311513987288327
720,0.5,7.754922073782101e-07,0.08268759409779611,0.7307723527064027
721,0.5,7.015024756085368e-06,0.0657595090202049,0.8527338212883855
722,0.5,1.905106942994464e-05,0.07338904252227862,0.8072800784275765
723,0.5,8.44915450859461e-06,0.09282741917500544,0.7698521030784606
724,0.5,3.624794831181451e-05,0.08600548454982081,0.696059660629797
725,0.5,,,
726,0.5,2.1859636491377675e-05,0.07240903505961117,0.756600570869142
727,0.5,6.400994180303178e-06,0.11925159819324951,0.6389139996140778
728,0.5,8.362776388019528e-05,0.07682174575210153,0.7414627637092276
729,0.5,1.2308676984896593e-05,0.06422318927046011,0.8051869074780338
730,0.5,1.3117277205833788e-07,0.08465440316820624,0.7841494075970729
731,0.5,2.704647895656255e-05,0.07561767649883479,0.7947782668367567
732,0.5,3.741284826390671e-07,0.08172161871079936,0.7729059890260961
733,0.5,1.0577228122029864e-05,0.05432819609299242,0.8023146480918342
734,0.5,7.452969171872186e-05,0.08360439607721003,0.7409462515432859
735,0.5,7.767817991443573e-09,0.20338835680711917,0.36997683519912905
736,0.5,2.2751860634198435e-05,0.11294187277659795,0.7118180400817781
737,0.5,1.653431433921891e-05,0.08444134424702951,0.8239892597824242
738,0.5,0.0002577346538175497,0.12323085053532615,0.5945362775217697
739,0.5,1.6515768058099798e-07,0.08082128101288151,0.7773218551301866
740,0.5,1.8069974504676323e-07,0.056835305544923186,0.8119615267679341
741,0.5,0.00012073509898435353,0.1393203949561661,0.44040313945816006
742,0.5,1.0935526615862782e-06,0.08763609139275942,0.7523635653351382
743,0.5,8.336627400034445e-06,0.08317391398171073,0.7094969474682602
744,0.5,0.00032915536451554847,0.07498273256047307,0.7799350286293364
745,0.5,7.025062206740252e-08,0.0778161739848632,0.7733503926258518
746,0.5,1.6956978573034397e-06,0.07381847418502373,0.8107524718139196
747,0.5,1.0226612285137158e-05,0.05978260887635239,0.8439584492252252
748,0.5,1.8733585699967052e-07,0.08739973600944125,0.7557808814875627
749,0.5,7.242576383489714e-06,0.07438375828632293,0.7563263478019726
750,0.5,1.0091214259791412e-06,0.0692574514543847,0.7927914203801624
751,0.5,3.2890720210866418e-06,0.07348943377437811,0.8028072093061909
752,0.5,5.9173657148035075e-06,0.08322490653942224,0.7700352150727414
753,0.5,6.045436014109212e-06,0.07729756549653889,0.7742721721225796
754,0.5,,,
755,0.5,8.208144080522173e-08,0.07240210068022715,0.7346032393137947
756,0.5,3.7278445488481024e-07,0.08529144534268034,0.7925994983061676
757,0.5,0.00015404135762768587,0.07365195688772655,0.7181442035996615
758,0.5,3.7202954595314072e-06,0.079858058995063,0.7985087765502557
759,0.5,6.82644768848589e-05,0.05933046368755672,0.8278718257522721
760,0.5,5.405802557462577e-07,0.07155734447627453,0.7921800997636356
761,0.5,3.705084147742699e-07,0.06622894502796721,0.8368140075396128
762,0.5,2.1686916176953132e-07,0.07772610444311566,0.8126471536044662
763,0.5,1.2393771272778745e-05,0.11323937962084121,0.6726735183091282
764,0.5,1.7724944006506934e-06,0.08081507206532525,0.7561018789588034
765,0.5,8.251140859287956e-06,0.10652302804461433,0.7314327072675094
766,0.5,2.0464430065010933e-05,0.06942484707485284,0.8094884035273586
767,0.5,3.109135921255605e-06,0.07552212542756888,0.7954084942995785
768,0.5,1.4920266324382191e-05,0.07858104531827297,0.7464208520252719
769,0.5,,,
770,0.5,1.0849603681360822e-06,0.07265797909890957,0.8339817525549289
771,0.5,9.819526717184278e-06,0.06726559369500065,0.8079823971850234
772,0.5,1.5758659838760248e-07,0.06658960540293372,0.8206624571414665
773,0.5,1.3660154672299057e-07,0.12399752525458192,0.6606881265149812
774,0.5,7.039611875456516e-07,0.07274534064663304,0.7755165206658792
775,1.0,,,
776,1.0,4.609322872919885e-05,0.12140563893881394,0.6645169434843563
777,1.0,4.95195174659959e-06,0.10104247615715983,0.6805037210412173
778,1.0,5.434190556427475e-07,0.13989710392929586,0.6891038167627701
779,1.0,1.4898054305237113e-07,0.1547361859606743,0.47186094894088704
780,1.0,5.762081456963444e-08,0.17134195541666847,0.38682562317355046
781,1.0,6.82881710895505e-08,0.1688391339710525,0.48530716550019776
782,1.0,2.774370685604656e-07,0.20254795574197462,0.33620150147326916
783,1.0,4.836940725173538e-06,0.1501322822675264,0.4849115597331691
784,1.0,1.6929296267092947e-05,0.11806419026239964,0.6905335911210493
785,1.0,1.0453226625626959e-05,0.1531763162653948,0.6214008256442666
786,1.0,3.240836964402408e-05,0.10964294318620572,0.6919902380663604
787,1.0,9.746099410770011e-05,0.14459366772567295,0.5270494825394918
788,1.0,4.7210084999198395e-06,0.12033296434635768,0.7348247834864499
789,1.0,3.0960680878432394e-06,0.10691181889812468,0.6767417355096786
790,1.0,1.5854714869877494e-05,0.11848890894223012,0.6858678328126432
791,1.0,2.7999036079349612e-05,0.125376759535128,0.6414734452436012
792,1.0,1.079340956047672e-06,0.10922849157043565,0.6558254611142715
793,1.0,0.0002488020740666244,0.17947140669937445,0.45917580149444615
794,1.0,1.0544470611997862e-07,0.10724574404303518,0.7469676930818332
795,1.0,3.556375644814906e-07,0.13776868000295192,0.7301158866358111
796,1.0,0.0002093811182236618,0.18810597032967888,0.3572784405389201
797,1.0,8.065999858530523e-07,0.14528089482403267,0.635365946204395
798,1.0,3.7788249091498714e-05,0.1478500474590265,0.6029796896942378
799,1.0,6.7459671887068865e-06,0.1451301057271494,0.5947753879448305
800,1.0,3.7395976225429297e-06,0.15940244088473657,0.5427851605044028
801,1.0,4.770390013558136e-06,0.11423166569116243,0.6947374134062319
802,1.0,2.2672907073817617e-06,0.10903303201895853,0.6549944490619815
803,1.0,2.3907276953925447e-06,0.160410016642943,0.6490733611919125
804,1.0,4.193333464060378e-06,0.10628637271522197,0.6678766495692495
805,1.0,2.069554041340236e-05,0.11994519036938725,0.6803682906426574
806,1.0,4.704630820120563e-05,0.16736694141686323,0.5326844994528178
