,edge,strength,tval,abstval,pval,logpval,fdr,bfr,distance,inv_dist,include,interaction,cocitation,string,genemania,npath,coexpression,experimental,database,textmining
7941,TSC2pT1462_TSC2,0.0195513518035576,8.381457545293669,8.381457545293669,1.7595925190393501e-16,15.7545878931073,6.71100402610358e-16,1.4140085483000202e-12,-1.0,-1.0,-1.0,0,0,0,0.0,1,0,0,0,0
7942,YAPpS127_TSC2,0.03250140993483,10.60693300041,10.60693300041,5.5648724336552895e-25,24.254544786764104,2.58642654001468e-24,4.47193148768539e-21,1.0,2.0,1.0,0,0,0,0.0,5,0,0,0,0
7943,ACC1_TSC2,0.0350424823339015,17.0043763429067,17.0043763429067,3.801105413565539e-57,56.420090086225606,3.1010845790266694e-56,3.0545683103412697e-53,-2.0,2.0,,0,0,0,0.0,0,0,0,0,0
7944,AKTpT308_TSC2,0.0646263501104803,27.1702322577071,27.1702322577071,3.652466876467919e-122,121.43741371391,7.525954825460557e-121,2.935122381929619e-118,0.0,1.0,0.0,1,7,0,0.00037999999999999997,2,0,0,0,0
7945,AKT_TSC2,0.10042609424392801,28.7417921416891,28.7417921416891,6.999088651138618e-133,132.15495850563602,1.7200206850321095e-131,5.6244676400549897e-129,0.0,1.0,0.0,1,7,0,0.00037999999999999997,2,0,0,0,0
7946,b-CateninpS_TSC2,-0.00201037652507949,-1.5123114633058998,1.5123114633058998,0.130770909523543,0.883488855694616,0.20776493256844397,1.0,1.0,2.0,1.0,0,1,0,0.0,2,0,0,0,0
7947,Fibronectin_TSC2,0.00244235448473755,0.7672884805368342,0.7672884805368342,0.44309131424626497,0.35350676319765906,0.560472501382495,1.0,1.0,2.0,1.0,0,0,0,0.0,5,0,0,0,0
7948,HSP27_TSC2,0.019990109270161,7.51423668578973,7.51423668578973,1.2692373346607198e-13,12.8964571615963,4.43267762769819e-13,1.01995912213335e-09,2.0,2.0,1.0,0,0,0,0.0,12,0,0,0,0
7949,IGF1R-beta_TSC2,-0.0009933749811010608,-0.604870622995609,0.604870622995609,0.545402325098893,0.263283014954223,0.656803998875274,1.0,1.0,2.0,1.0,0,0,0,0.0,17,0,0,0,0
7950,IRS1_TSC2,0.0328256472378826,14.4587948457966,14.4587948457966,3.641231224645329e-43,42.43875174172,2.3750758215300198e-42,2.9260934121249797e-39,1.0,1.0,1.0,0,1,0,0.0,15,0,0,0,0
7951,p27_TSC2,0.0322678061674506,11.4190206091789,11.4190206091789,1.7956416251808998e-28,27.7457803356736,8.89628612820822e-28,1.4429776099953701e-24,2.0,2.0,2.0,1,2,0,0.0016,136,0,0,0,0
7952,c-Myc_TSC2,-0.0227998644218459,-7.25347750477862,7.25347750477862,8.13728207061665e-13,12.089520629366401,2.7684673462944703e-12,6.53911987194754e-09,0.0,1.0,0.0,1,1,0,6.7e-05,1,0,0,0,0
7953,SMAD3_TSC2,0.00703841854796135,5.503712707985341,5.503712707985341,4.72657815349745e-08,7.325453156695089,1.3570125774028402e-07,0.00037982782041505496,1.0,2.0,1.0,1,1,0,1.6e-05,2,0,0,0,0
7954,STAT3_TSC2,-0.00129615416537408,-1.1967766145341698,1.1967766145341698,0.23167756395863398,0.6351160219750279,0.33551286789900503,1.0,1.0,1.0,1.0,0,0,0,0.0,19,0,0,0,0
7955,STAT5_TSC2,0.00251281852788334,0.8487000290305691,0.8487000290305691,0.3962515432491311,0.40202903335898293,0.5142566862968371,1.0,1.0,1.0,1.0,0,0,0,0.0,16,0,0,0,0
7956,STAT5pY694_TSC2,-0.0031325607178482,-2.07278180954951,2.07278180954951,0.0384485554859948,1.41511997201979,0.0704291296752801,1.0,1.0,1.0,1.0,0,0,0,0.0,16,0,0,0,0
7957,COX2_TSC2,-0.0232737356813548,-8.65614343429968,8.65614343429968,1.9288955921380103e-17,16.714691279347,7.55390106160868e-17,1.5500604978421e-13,1.0,2.0,1.0,0,0,0,0.0,5,0,0,0,0
7958,PAX2_TSC2,-0.0282219772708647,-13.5593296766571,13.5593296766571,1.4372912140587598e-38,37.842455229189795,8.697343521216998e-38,1.15500721961762e-34,1.0,2.0,0.0,0,0,0,0.0,1,0,0,0,0
7959,PLK1_TSC2,0.00275587123603677,1.0095197644920502,1.0095197644920502,0.312969873780547,0.504497465266841,0.427289484488698,1.0,1.0,2.0,1.0,1,2,0,2.2e-05,14,0,0,0,0
7960,YBIpS102_TSC2,-0.118147692200949,-34.2574828508837,34.2574828508837,9.987546462073155e-171,170.000541187335,4.483794601632399e-169,8.025992336921988e-167,3.0,2.0,2.0,0,0,0,0.0,690,0,0,0,0
7961,CHK2pT68_TSC2,0.000550940818124781,0.22767166268651395,0.22767166268651395,0.8199480901688199,0.0862136413563361,0.8769019982167131,1.0,1.0,2.0,1.0,0,0,0,0.0,2,0,0,0,0
7962,S6pS235_TSC2,0.09745810837903998,37.5733379931065,37.5733379931065,2.602395508463299e-193,192.58462669928502,2.1784219068761494e-191,2.0912850306011094e-189,-2.0,0.0,,0,1,0,0.0,0,0,0,0,0
7963,S6pS240_TSC2,-0.00344822792156373,-1.17809423428275,1.17809423428275,0.239039593448118,0.621530158500025,0.34394309273931506,1.0,-2.0,0.0,,0,1,0,0.0,0,0,0,0,0
7964,4EBP1pT37_TSC2,0.049986055354297,23.9841905277073,23.9841905277073,9.241489119019038e-101,100.03425804349101,1.3478150010968599e-99,7.426460656043698e-97,-2.0,1.0,,0,4,0,0.00063,0,0,0,0,0
7965,Caspase9_TSC2,-0.00148237506258686,-0.41756863814657,0.41756863814657,0.676352256874187,0.169827056467392,0.766812462787947,1.0,2.0,1.0,1.0,0,0,0,8.4e-05,42,0,0,0,0
7966,a-tubulin_TSC2,0.007149916037017559,2.99921868421164,2.99921868421164,0.00277381756861696,2.55692210546473,0.00593303113691933,1.0,2.0,2.0,1.0,0,0,0,0.0,14,0,0,0,0
7967,ATMpS1981_TSC2,-0.00468659769537265,-2.85834714195983,2.85834714195983,0.00434703245015409,2.3618071178330298,0.00911368452111616,1.0,1.0,2.0,1.0,0,2,0,0.0,3,0,0,0,0
7968,ATR_TSC2,0.0053942711252271,2.14717312098325,2.14717312098325,0.0320196225768712,1.4945837915219098,0.0596729329841691,1.0,1.0,2.0,1.0,0,0,0,0.0,3,0,0,0,0
7969,BAK_TSC2,-0.0038255081822650898,-2.51339222988473,2.51339222988473,0.0121140382751143,1.9167110584880802,0.0241080761710794,1.0,3.0,2.0,1.0,0,0,0,0.0,80,0,0,0,0
7970,BCL-XL_TSC2,0.0027485482697353603,0.9856811870127429,0.9856811870127429,0.324528245352259,0.488747498349625,0.438746463602078,1.0,2.0,2.0,2.0,0,0,0,0.0,42,0,0,0,0
7971,BCL2_TSC2,-0.00359965382213874,-1.42504052709852,1.42504052709852,0.154457820867803,0.8111900965969909,0.23957209968995602,1.0,1.0,1.0,1.0,0,0,0,0.00021,8,0,0,0,0
7972,bRAF_TSC2,0.0128726701205194,6.598575928452231,6.598575928452231,6.72353985429273e-11,10.1724020164669,2.15174696412172e-10,5.40303662690964e-07,1.0,2.0,1.0,0,2,0,0.0,21,0,0,0,0
7973,c-JUNpS73_TSC2,-0.0214963377548549,-8.21956855799377,8.21956855799377,6.2956436666431e-16,15.200959861015901,2.35969181460559e-15,5.0591792505143894e-12,1.0,2.0,1.0,0,0,0,0.0,18,0,0,0,0
7974,Casp9cAsp31_TSC2,-0.005906986549052229,-4.35785079554169,4.35785079554169,1.4492274080357098e-05,4.838863461108581,3.66226146257075e-05,0.11645991450975,2.0,1.0,1.0,0,0,0,8.4e-05,42,0,0,0,0
7975,CHK1pS345_TSC2,-0.00998748465895496,-4.13062842724564,4.13062842724564,3.9203379950568604e-05,4.40667648832134,9.684548456279409e-05,0.315038361282769,1.0,2.0,1.0,0,0,0,0.0,2,0,0,0,0
7976,cRAFV_TSC2,0.0229101703107208,10.1377735428059,10.1377735428059,4.68480471019569e-23,22.329308508309197,2.09733095549485e-22,3.76470906511326e-19,1.0,2.0,1.0,0,1,0,0.0,22,0,0,0,0
7977,EGFRV_TSC2,-0.0027234989994401,-1.39602663611662,1.39602663611662,0.16301661976847198,0.7877681164194201,0.250478309074463,1.0,1.0,2.0,1.0,0,1,0,0.0,18,0,0,0,0
7978,ELK1pS383_TSC2,0.00334689104585642,1.0684937123841098,1.0684937123841098,0.28555598139884497,0.544308738453837,0.39749313468233505,1.0,0.0,2.0,0.0,1,0,0,0.0,1,0,0,0,0
7979,ERa_TSC2,0.000841128581646866,0.540814684747903,0.540814684747903,0.588755880833973,0.230064741857123,0.695364268703739,1.0,1.0,1.0,1.0,1,2,0,9.2e-06,27,0,0,0,0
7980,GATA3_TSC2,-0.0108653156699522,-6.424728848959269,6.424728848959269,2.04100853510852e-10,9.69015517914342,6.411862622412839e-10,1.6401544588132e-06,2.0,2.0,2.0,0,0,0,0.0,249,0,0,0,0
7981,GSK3ab_TSC2,0.0050108536615885105,2.65505842036838,2.65505842036838,0.0080556199696102,2.09390103016475,0.0163969002218307,1.0,0.0,1.0,0.0,1,3,0,9.4e-05,2,0,0,0,0
7982,mTORpS2448_TSC2,-0.000317424052057524,-0.22271411657532,0.22271411657532,0.823803539857771,0.0841763462259306,0.8786946172414459,1.0,1.0,0.0,1.0,1,26,0,0.00072,18,0,0,0,0
7983,p21_TSC2,-0.00545622375524137,-1.6115612264735202,1.6115612264735202,0.10737332075212899,0.969103615186654,0.17602040097187102,1.0,1.0,2.0,1.0,0,0,0,0.0,4,0,0,0,0
7984,STAT6pY641_TSC2,-0.0061755564124311895,-2.3795892487832204,2.3795892487832204,0.0175188623895425,1.75649409873786,0.0339314480989066,1.0,1.0,1.0,1.0,0,0,0,0.0,17,0,0,0,0
7985,TAZpS89_TSC2,0.000233673724051942,0.17577510158934,0.17577510158934,0.860506253445283,0.0652459692330959,0.903689003226124,1.0,3.0,2.0,2.0,0,0,0,0.0,362,0,0,0,0
7986,XRCC1_TSC2,-0.00559958412526061,-1.72327251416955,1.72327251416955,0.0851486859373691,1.06982204992749,0.143179502028185,1.0,1.0,2.0,1.0,0,0,0,6.2e-05,1,0,0,0,0
7987,PCNA_TSC2,-0.00594816127267247,-3.1717069028100897,3.1717069028100897,0.0015616596716002099,2.80641360480573,0.00343633546576652,1.0,2.0,2.0,2.0,0,0,0,0.0,43,0,0,0,0
7988,PDK1pS241_TSC2,0.0045852322328732206,1.96559452471175,1.96559452471175,0.0496221437645601,1.3043244773671598,0.0886929598069406,1.0,1.0,2.0,1.0,0,0,0,0.0,2,0,0,0,0
7989,PI3Kp85_TSC2,0.00664269478282733,2.2364231063020497,2.2364231063020497,0.0255441445136855,1.59270863747994,0.0482767510141054,1.0,1.0,1.0,1.0,0,1,0,0.0,11,0,0,0,0
7990,PKCa_TSC2,0.015506432988838997,5.12403668582156,5.12403668582156,3.58878129472982e-07,6.445053007363651,9.866386070629102e-07,0.0028839446484448896,1.0,1.0,1.0,0,0,0,0.0,38,0,0,0,0
7991,RAD51_TSC2,0.00195226792680425,1.02546429031406,1.02546429031406,0.305392402910068,0.515141770865957,0.418865565759567,1.0,2.0,2.0,1.0,0,0,0,0.0,8,0,0,0,0
7992,SRCpY416_TSC2,0.0012234052059013302,0.473998332809356,0.473998332809356,0.635604672034136,0.19681291915630802,0.733762267557293,1.0,1.0,2.0,1.0,0,0,0,0.0,26,0,0,0,0
7993,4EBP1pT70_TSC2,0.009896180846818,3.7042237175458395,3.7042237175458395,0.00022365936835170802,3.6504129059499,0.000527539384817823,1.0,-2.0,1.0,,0,4,0,0.00063,0,0,0,0,0
7994,ACCpS79_TSC2,-0.0041260445341564,-2.26115138720566,2.26115138720566,0.0239642781839744,1.6204356476418502,0.0455049478937661,1.0,-2.0,2.0,,0,0,0,0.00016,0,0,0,0,0
7995,Collagenase_TSC2,-0.0194536388521933,-7.001837766711639,7.001837766711639,4.631968350714759e-12,11.3342344167152,1.53939196304151e-11,3.7222497666343797e-08,2.0,2.0,1.0,0,0,0,0.0,38,0,0,0,0
7996,CyclinE1_TSC2,-0.00106773665019389,-0.879138217700521,0.879138217700521,0.379537747222127,0.42074502452465296,0.49762084309689,1.0,2.0,2.0,2.0,0,0,0,0.0,44,0,0,0,0
7997,IRS1pS307_TSC2,0.00954506585772562,5.34144612484909,5.34144612484909,1.14187677063403e-07,6.94238076187066,3.22989149201516e-07,0.000917612172881508,1.0,1.0,1.0,0,1,0,0.0,15,0,0,0,0
7998,p38_TSC2,0.0232997423527395,11.2520290226424,11.2520290226424,9.731773609239991e-28,27.011808002638997,4.77439149718269e-27,7.82045327238525e-24,0.0,2.0,0.0,1,0,0,7.099999999999999e-05,2,0,0,0,0
7999,SMAD3pS423_TSC2,0.00773720151862093,2.37806343608352,2.37806343608352,0.0175911023314138,1.75470694499677,0.0340549502132597,1.0,1.0,2.0,1.0,1,1,0,1.6e-05,2,0,0,0,0
8000,TSC2_TSC2,0.0,,,,,,,-1.0,-1.0,-1.0,0,0,0,0.0,1,0,0,0,0
8001,SRC_TSC2,0.0018481179742074899,0.9325318175209939,0.9325318175209939,0.35128706761923606,0.45433783815271006,0.4669108295382371,1.0,1.0,2.0,1.0,0,0,0,0.0,26,0,0,0,0
8002,G2M_TSC2,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8003,G1arrest_TSC2,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8004,G2arrest_TSC2,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8005,Sarrest_TSC2,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8006,cellviab_TSC2,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8007,aMEK_TSC2,-0.0980953764570001,-23.969030896605503,23.969030896605503,1.1644273912892097e-100,99.93388758703101,1.6951700210869698e-99,9.357338516400057e-97,inf,inf,,0,0,0,0.0,0,0,0,0,0
8008,aAKT_TSC2,0.0419215113507352,8.191170187857232,8.191170187857232,7.856261193406649e-16,15.1047840861975,2.9323230353096103e-15,6.31329149502158e-12,inf,inf,,0,0,0,0.0,0,0,0,0,0
8009,aHDAC_TSC2,0.0748560675384676,18.0212493516418,18.0212493516418,4.407519682630588e-63,62.355805739598395,3.970720646818319e-62,3.541882816961939e-59,inf,inf,,0,0,0,0.0,0,0,0,0,0
8010,aMDM2_TSC2,-0.0113466091086907,-4.86157725354976,4.86157725354976,1.35182881462835e-06,5.869078300679389,3.6162770820084505e-06,0.0108632963543534,inf,inf,,0,0,0,0.0,0,0,0,0,0
8011,aJAK_TSC2,0.0010775845585325801,0.27027625977278796,0.27027625977278796,0.787003552055702,0.10402330749517999,0.8531663001453971,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8012,aBRAFm_TSC2,-0.0173478451750881,-4.851063510436981,4.851063510436981,1.4237591115965901e-06,5.84656348356011,3.8048979783140098e-06,0.0114413282207902,inf,inf,,0,0,0,0.0,0,0,0,0,0
8013,aPKC_TSC2,-0.0985613941188009,-21.1136657649662,21.1136657649662,4.143700388187219e-82,81.3826116539532,4.743415430124289e-81,3.329877631947249e-78,inf,inf,,0,0,0,0.0,0,0,0,0,0
8014,aSTAT3_TSC2,0.0210395192723487,7.316468855928731,7.316468855928731,5.22159197284615e-13,12.282197067952499,1.78784461413684e-12,4.196071309379161e-09,inf,inf,,0,0,0,0.0,0,0,0,0,0
8015,amTOR_TSC2,0.0104709572458208,2.4959423489581605,2.4959423489581605,0.0127226078510894,1.8954238588720802,0.0252254815424018,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8016,aPI3K_TSC2,-0.0117295903407757,-4.28193267443851,4.28193267443851,2.03137727877596e-05,4.69220940949819,5.09016146312553e-05,0.163241478122436,inf,inf,,0,0,0,0.0,0,0,0,0,0
8017,aCDK4_TSC2,0.296103047688648,37.0883440759659,37.0883440759659,5.021251561248899e-190,189.29918802022598,3.6027479951960786e-188,4.035077754619608e-186,inf,inf,,0,0,0,0.0,0,0,0,0,0
8018,aSRC_TSC2,-0.00850615842938472,-2.24479181202427,2.24479181202427,0.024999657843830004,1.6020659352301,0.0472921964296181,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8019,4EBP1pS65_SRC,-0.083355301885595,-38.022040394833105,38.022040394833105,2.4114679505092087e-196,195.617718505672,2.2021086875331788e-194,1.937855645029199e-192,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
8020,RbpS807_SRC,-0.0665284996343448,-19.989431164539003,19.989431164539003,4.848098814895579e-75,74.3144285368767,5.0728283953777185e-74,3.895932207650089e-71,1.0,0.0,0.0,0,0,0,0.0,6,0,0,0,0
8021,MAPKpT202_SRC,-0.00945423619434051,-4.92878606310325,4.92878606310325,9.68232689943887e-07,6.01402025858567,2.61273267172232e-06,0.00778071789638908,1.0,0.0,1.0,1,14,0,4.8e-06,49,0,0,0,0
8022,MEKpS217_SRC,-0.0293245288086612,-16.3913705421439,16.3913705421439,1.1681392102689898e-53,52.9325053981063,8.982934635140249e-53,9.387166693721559e-50,1.0,0.0,1.0,1,2,0,0.00039,16,0,0,0,0
8023,S6_SRC,-0.0038083778058698205,-1.99534703944518,1.99534703944518,0.0462762705323232,1.3346416486938601,0.0832682736224248,1.0,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
8024,PAI-1_SRC,-0.00324971372792479,-2.11927544918785,2.11927544918785,0.0343133710617955,1.46453661328694,0.0635350806111956,1.0,1.0,1.0,0.0,0,0,0,0.0,6,0,0,0,0
8025,AKTpS473_SRC,-0.0324288767657458,-14.014934210555902,14.014934210555902,7.1415888939373e-41,40.146205153615796,4.49763388336051e-40,5.738980835168019e-37,1.0,0.0,1.0,1,19,0,0.0011,3,0,0,0,0
8026,AMPKpT172_SRC,0.00492347531304519,1.8750409481348402,1.8750409481348402,0.0610786378256838,1.21411065713274,0.10651647863871401,1.0,1.0,1.0,1.0,0,0,0,0.0,20,0,0,0,0
8027,b-Catenin_SRC,0.0361456701883741,14.6904193824397,14.6904193824397,2.22126756280898e-44,43.6533991253539,1.47888203270364e-43,1.7850106134733e-40,0.0,0.0,0.0,1,8,0,9.7e-05,2,0,0,0,0
8028,BIM_SRC,0.00203692269741005,0.849836992027342,0.849836992027342,0.39561933737546795,0.402722488788174,0.513863450946891,1.0,2.0,0.0,2.0,1,1,0,0.0,224,0,0,0,0
8029,Caveolin_SRC,0.00317473862114013,1.3405258038738401,1.3405258038738401,0.18037922013384197,0.7438134950701719,0.273805707025983,1.0,1.0,0.0,0.0,1,9,0,6.1e-05,7,0,0,0,0
8030,CyclinB1_SRC,8.004033279074971e-05,0.0433871903738928,0.0433871903738928,0.965401558897683,0.015292004232765999,0.975900695122673,1.0,2.0,1.0,2.0,0,0,0,0.0,230,0,0,0,0
8031,CyclinD1_SRC,-0.0434354130383059,-12.5969460396666,12.5969460396666,7.0926303663736294e-34,33.1491926728918,3.9065371915132596e-33,5.69963776241785e-30,1.0,0.0,1.0,1,1,0,0.0002,8,0,0,0,0
8032,GSK3abpS21_SRC,-0.018703405893353,-7.796296481048571,7.796296481048571,1.59646700669534e-14,13.796840052356698,5.72221626485449e-14,1.28292088658038e-10,1.0,1.0,1.0,0,3,0,0.0,26,0,0,0,0
8033,GSKpS9_SRC,-0.0801131235747866,-29.695006752637,29.695006752637,2.0683711071336596e-139,138.684371537473,5.485620533638968e-138,1.6621430216926095e-135,1.0,1.0,1.0,0,3,0,0.0,26,0,0,0,0
8034,IGFBP2_SRC,-0.00535591608763526,-1.89610739237059,1.89610739237059,0.0582341826931435,1.2348220153992,0.10218189069332599,1.0,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
8035,p38pT180_SRC,-0.0021672618566339398,-1.49480053941829,1.49480053941829,0.135282302261413,0.8687590144366341,0.21374922944803598,1.0,1.0,0.0,1.0,1,4,0,2e-05,26,0,0,0,0
8036,p53_SRC,0.0304894392618276,11.816311779454699,11.816311779454699,2.9885316612432697e-30,29.524542138782802,1.53162247638718e-29,2.40158404297509e-26,1.0,1.0,1.0,0,2,0,1.7e-06,41,0,0,0,0
8037,p70S6KpT389_SRC,-0.0161194260269421,-5.72529019646186,5.72529019646186,1.36497535803373e-08,7.86487518889178,4.01351700591258e-08,0.00010968941977159101,1.0,1.0,1.0,1,0,0,4.4e-05,13,0,0,0,0
8038,SRCpY527_SRC,-0.00420447656558105,-2.07337817039099,2.07337817039099,0.0383929413975438,1.41574861401473,0.0703593334254646,1.0,-1.0,-1.0,-1.0,0,0,0,0.0,1,0,0,0,0
8039,STAT3pY705_SRC,-0.0027415747457730896,-1.64953600044904,1.64953600044904,0.0993522451147312,1.0028223144633501,0.164549596401892,1.0,1.0,0.0,1.0,0,28,0,0.00021,25,0,0,0,0
8040,TSC2pT1462_SRC,-0.00619453410341168,-5.76864349383944,5.76864349383944,1.06508741863944e-08,7.97261474539459,3.1432399912547006e-08,8.55904249618655e-05,2.0,1.0,2.0,0,0,0,0.0,42,0,0,0,0
8041,YAPpS127_SRC,0.00155653889120257,1.66852653330216,1.66852653330216,0.0955246007886384,1.0198847686163002,0.15883213158235002,1.0,2.0,0.0,2.0,0,1,0,8.6e-05,181,0,0,0,0
8042,ACC1_SRC,0.000870161348155946,0.344209418670528,0.344209418670528,0.7307612395010291,0.136224496236365,0.8102093433540659,1.0,-2.0,2.0,,0,0,0,0.0,0,0,0,0,0
8043,AKTpT308_SRC,-0.0331435837974221,-17.0579801569594,17.0579801569594,1.8689272870380697e-57,56.728407595064404,1.5356543638689094e-56,1.5018699678637898e-53,1.0,0.0,1.0,1,19,0,0.0011,3,0,0,0,0
8044,AKT_SRC,-0.0138430823072453,-10.908005974500599,10.908005974500599,2.98003551443929e-26,25.525778560207897,1.42037754413014e-25,2.39475653940342e-22,1.0,0.0,1.0,1,19,0,0.0011,3,0,0,0,0
8045,b-CateninpS_SRC,-0.00206157332605721,-1.7803651751836398,1.7803651751836398,0.0753200706056126,1.1230892815442,0.12848059592160999,1.0,0.0,0.0,0.0,1,8,0,9.7e-05,2,0,0,0,0
8046,Fibronectin_SRC,-0.0135562853280317,-6.80081880502304,6.80081880502304,1.7882648529884896e-11,10.747568159101,5.83218196372384e-11,1.43704963586155e-07,0.0,1.0,0.0,1,3,0,0.00011,2,0,0,0,0
8047,HSP27_SRC,0.00657654313938245,2.42230048494053,2.42230048494053,0.0155996429803876,1.80688534096745,0.0305009077835511,1.0,2.0,1.0,1.0,0,0,0,0.0,28,0,0,0,0
8048,IGF1R-beta_SRC,-0.00135947662618594,-0.43617084791968,0.43617084791968,0.662807016657441,0.17861290266748897,0.7563642695057081,1.0,1.0,1.0,0.0,1,6,0,0.00018,17,0,0,0,0
8049,IRS1_SRC,0.00485553898054145,2.7829620215834,2.7829620215834,0.005488070622563629,2.26058030860008,0.0114047415368299,1.0,1.0,0.0,0.0,1,2,0,6.4e-05,30,0,0,0,0
8050,p27_SRC,-0.00190052594706122,-1.04151544243561,1.04151544243561,0.297888373573463,0.525946446739383,0.410113237970935,1.0,1.0,0.0,0.0,1,2,0,1.8e-05,1,0,0,0,0
8051,c-Myc_SRC,0.0019327046563994302,1.4412631792403898,1.4412631792403898,0.14982371292670701,0.8244194444589751,0.233647071041921,1.0,1.0,1.0,0.0,0,2,0,0.0,30,0,0,0,0
8052,SMAD3_SRC,-0.00875728974860293,-7.14305394064312,7.14305394064312,1.75694482551361e-12,11.755241876724,5.91239891868817e-12,1.41188086178273e-08,1.0,1.0,1.0,0,1,0,0.0,22,0,0,0,0
8053,STAT3_SRC,-0.00730654401844043,-8.91288557084308,8.91288557084308,2.31522706245837e-18,17.6354064097705,9.293289047909819e-18,1.86051646739154e-14,1.0,0.0,1.0,0,28,0,0.00021,25,0,0,0,0
8054,STAT5_SRC,-0.0017784373777055,-0.813938057387435,0.813938057387435,0.415874398232175,0.381037814544245,0.533775221880492,1.0,1.0,0.0,1.0,0,1,0,0.0012,22,0,0,0,0
8055,STAT5pY694_SRC,0.00448334439461327,1.5256721769823798,1.5256721769823798,0.1274080375133,0.894803173746598,0.203548904464588,1.0,1.0,0.0,1.0,0,1,0,0.0012,22,0,0,0,0
8056,COX2_SRC,-0.0577083553099016,-21.841547461014198,21.841547461014198,9.181636505183958e-87,86.0370799046562,1.1264676481779898e-85,7.378363095565828e-83,1.0,0.0,1.0,0,3,0,0.0,18,0,0,0,0
8057,PAX2_SRC,0.00623876283607341,2.9653016165202404,2.9653016165202404,0.00309574101296233,2.50923537917327,0.0065813160794088105,1.0,1.0,1.0,1.0,0,0,0,0.0,13,0,0,0,0
8058,PLK1_SRC,-0.00358493835573692,-1.8107249461855301,1.8107249461855301,0.0704837438894757,1.1519110355359,0.121001359943565,1.0,1.0,1.0,1.0,0,0,0,0.0,17,0,0,0,0
8059,YBIpS102_SRC,-0.0032976249603471697,-1.8040019601555,1.8040019601555,0.0715321237225933,1.1454988809626698,0.122513245148073,1.0,1.0,1.0,0.0,0,0,0,0.0,2,0,0,0,0
8060,CHK2pT68_SRC,-0.000101588212152681,-0.04359481686157799,0.04359481686157799,0.9652360950961519,0.0153664459758731,0.975900695122673,1.0,1.0,1.0,0.0,0,0,0,0.0,2,0,0,0,0
8061,S6pS235_SRC,-0.12561929641202002,-41.0735518382399,41.0735518382399,8.797012352148697e-217,216.055664798223,1.2402244081029295e-214,7.069279126186687e-213,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
8062,S6pS240_SRC,0.0210269496234722,6.925833951013429,6.925833951013429,7.75048716663737e-12,11.110670998508802,2.55257847832368e-11,6.22829148710979e-08,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
8063,4EBP1pT37_SRC,-0.0702575426441615,-35.4165272966542,35.4165272966542,1.1908184537733695e-178,177.924154443836,6.295669141133429e-177,9.569417094522818e-175,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
8064,Caspase9_SRC,0.00370346382432045,1.1814569751334199,1.1814569751334199,0.23770240674906898,0.6239664209956371,0.34244828623799195,1.0,1.0,1.0,0.0,0,0,0,0.0,3,0,0,0,0
8065,a-tubulin_SRC,-0.0011853230988314,-0.9181593559190581,0.9181593559190581,0.358757059660642,0.44519954407956897,0.47534571004664794,1.0,2.0,1.0,1.0,0,0,0,0.0,12,0,0,0,0
8066,ATMpS1981_SRC,-0.00389957968834691,-1.9457350266667102,1.9457350266667102,0.0519667450708808,1.28427448429365,0.0924108792630223,1.0,1.0,1.0,1.0,0,0,0,0.0,8,0,0,0,0
8067,ATR_SRC,-0.00446992076281806,-1.2070831004622702,1.2070831004622702,0.227685871462344,0.6426639177217641,0.330745419933369,1.0,1.0,1.0,1.0,0,2,0,6.8e-05,6,0,0,0,0
8068,BAK_SRC,0.0055662426082106605,1.60387804844214,1.60387804844214,0.109057016759893,0.962346386554179,0.178343953333841,1.0,2.0,1.0,0.0,0,0,0,0.0,12,0,0,0,0
8069,BCL-XL_SRC,0.000467603136462266,0.322353314795784,0.322353314795784,0.747252493719504,0.126532626965413,0.821916375517374,1.0,1.0,1.0,1.0,0,2,0,0.0,4,0,0,0,0
8070,BCL2_SRC,0.0030823122236305,1.7584067330941697,1.7584067330941697,0.0789845001365487,1.1024581259958501,0.133907055505761,1.0,1.0,1.0,0.0,0,1,0,0.0,7,0,0,0,0
8071,bRAF_SRC,-0.00042187491209444,-0.209263698627755,0.209263698627755,0.8342850522086509,0.0786855375518066,0.886696823111853,1.0,1.0,0.0,0.0,1,1,0,0.0,1,0,0,0,0
8072,c-JUNpS73_SRC,0.00136145464329999,1.0554014744723899,1.0554014744723899,0.291496915750575,0.535366036032214,0.40380438113628997,1.0,0.0,1.0,0.0,1,2,0,0.0,1,0,0,0,0
